id,time,avg_calories,avg_steps
2026352035,21:00:00,57.2,137.96666666666667
2026352035,22:00:00,49.7,26.966666666666665
2026352035,23:00:00,48.36666666666667,11.733333333333333
2320127002,00:00:00,64.46666666666667,93.5
2320127002,01:00:00,64.56666666666666,97.83333333333333
2320127002,02:00:00,62.233333333333334,72.66666666666667
2320127002,03:00:00,60.766666666666666,61.8
2320127002,04:00:00,59.53333333333333,45.7
2320127002,05:00:00,60.5,58.333333333333336
2320127002,06:00:00,68.16666666666667,133.63333333333333
2320127002,07:00:00,81.4,311.3
2320127002,08:00:00,71.56666666666666,186.23333333333332
2320127002,09:00:00,71.53333333333333,195.6
2320127002,10:00:00,71.36666666666666,181.36666666666667
2320127002,11:00:00,72.96666666666667,210.26666666666668
2320127002,12:00:00,76.7,272.8333333333333
2320127002,13:00:00,69.73333333333333,176.6
2320127002,14:00:00,71.9,210.9
2320127002,15:00:00,80.96666666666667,338.1666666666667
2320127002,16:00:00,80.7,281
2320127002,17:00:00,81.56666666666666,297.8
2320127002,18:00:00,75.2,210.56666666666666
2320127002,19:00:00,76.66666666666667,225.9
2320127002,20:00:00,83.63333333333334,332.76666666666665
2320127002,21:00:00,83.03333333333333,318.3
2320127002,22:00:00,80.5,287.2
2320127002,23:00:00,72.5,182.1
2347167796,00:00:00,57.166666666666664,1.7222222222222223
2347167796,01:00:00,56.94444444444444,0.4444444444444444
2347167796,02:00:00,57.333333333333336,2.611111111111111
2347167796,03:00:00,56.77777777777778,0.2222222222222222
2347167796,04:00:00,57.166666666666664,3.5
2347167796,05:00:00,57,2
2347167796,06:00:00,61.470588235294116,47.705882352941174
2347167796,07:00:00,119.29411764705883,1072.7058823529412
2347167796,08:00:00,145.94117647058823,1432.4705882352941
2347167796,09:00:00,93.6470588235294,489.1764705882353
2347167796,10:00:00,88.47058823529412,288.8235294117647
2347167796,11:00:00,107,479.4117647058824
2347167796,12:00:00,93.41176470588235,372.05882352941177
2347167796,13:00:00,114.17647058823529,814.6470588235294
2347167796,14:00:00,93.41176470588235,266.47058823529414
2347167796,15:00:00,84.94117647058823,161.7058823529412
2347167796,16:00:00,80.94117647058823,188.41176470588235
2347167796,17:00:00,88.3529411764706,328.5882352941176
2347167796,18:00:00,149.23529411764707,1424.8823529411766
2347167796,19:00:00,121.47058823529412,841.2941176470588
2347167796,20:00:00,119.88235294117646,902.6470588235294
2347167796,21:00:00,106.70588235294117,772.9411764705883
2347167796,22:00:00,71.76470588235294,176.23529411764707
2347167796,23:00:00,57.88235294117647,7.352941176470588
2873212765,00:00:00,53.333333333333336,9.2
2873212765,01:00:00,52.3,0
2873212765,02:00:00,52.3,0
2873212765,03:00:00,52.3,0
2873212765,04:00:00,52.3,0
2873212765,05:00:00,68.86666666666666,138.53333333333333
2873212765,06:00:00,79.56666666666666,201.9
2873212765,07:00:00,116.73333333333333,970.1333333333333
2873212765,08:00:00,141.3,1074.1
2873212765,09:00:00,116.53333333333333,637.2333333333333
2873212765,10:00:00,108.53333333333333,676.9666666666667
2873212765,11:00:00,83.83333333333333,417.3333333333333
2873212765,12:00:00,117.13333333333334,795.5
2873212765,13:00:00,98.53333333333333,560.4666666666667
2873212765,14:00:00,77.8,282.1666666666667
2873212765,15:00:00,79.63333333333334,302.6666666666667
2873212765,16:00:00,82.6,314.73333333333335
2873212765,17:00:00,89.1,339.6666666666667
2873212765,18:00:00,82.06666666666666,299.96666666666664
2873212765,19:00:00,73.96666666666667,224.9
2873212765,20:00:00,68.56666666666666,155.4
2873212765,21:00:00,64.3,103.26666666666667
2873212765,22:00:00,56.86666666666667,43.36666666666667
2873212765,23:00:00,53.666666666666664,7.666666666666667
3372868164,00:00:00,57,4.05
3372868164,01:00:00,56.65,0
3372868164,02:00:00,56.85,0.95
3372868164,03:00:00,56.5,2.65
3372868164,04:00:00,56.35,0
3372868164,05:00:00,63.25,43.85
3372868164,06:00:00,64.7,73.8
3372868164,07:00:00,78.6,240.65
3372868164,08:00:00,97.55,506.7
3372868164,09:00:00,105.7,570.2
3372868164,10:00:00,126.75,819
3372868164,11:00:00,119.95,751.4
3372868164,12:00:00,90.1,362.3
3372868164,13:00:00,83.55,300.4
3372868164,14:00:00,105.55,604.7
3372868164,15:00:00,103,556.55
3372868164,16:00:00,90.52631578947368,385
3372868164,17:00:00,90.84210526315789,364.94736842105266
3372868164,18:00:00,89.84210526315789,413.2631578947368
3372868164,19:00:00,90.6842105263158,476.2105263157895
3372868164,20:00:00,86.47368421052632,330.89473684210526
3372868164,21:00:00,68.26315789473684,87.78947368421052
3372868164,22:00:00,63.8421052631579,46.21052631578947
3372868164,23:00:00,58.89473684210526,17.42105263157895
3977333714,00:00:00,51.62068965517241,134.93103448275863
3977333714,01:00:00,44.41379310344828,30.620689655172413
3977333714,02:00:00,42.758620689655174,6.896551724137931
3977333714,03:00:00,42.689655172413794,5.827586206896552
3977333714,04:00:00,42.206896551724135,1.3793103448275863
3977333714,05:00:00,42.44827586206897,2.8620689655172415
3977333714,06:00:00,43.3448275862069,16.24137931034483
3977333714,07:00:00,44.89655172413793,40.44827586206897
3977333714,08:00:00,50.689655172413794,140.48275862068965
3977333714,09:00:00,53.10344827586207,143.0344827586207
3977333714,10:00:00,68.06896551724138,452.8965517241379
3977333714,11:00:00,70.10344827586206,542.7241379310345
3977333714,12:00:00,61.96551724137931,371.6896551724138
3977333714,13:00:00,82.41379310344827,843.9310344827586
3977333714,14:00:00,83.20689655172414,854.5862068965517
3977333714,15:00:00,65.48275862068965,428
3977333714,16:00:00,73.24137931034483,578.1034482758621
3977333714,17:00:00,78.75862068965517,769.4827586206897
3977333714,18:00:00,79.65517241379311,756.8275862068965
3977333714,19:00:00,92.72413793103448,1129.6896551724137
3977333714,20:00:00,84.17241379310344,948.0344827586207
3977333714,21:00:00,83.37931034482759,929.5862068965517
3977333714,22:00:00,94.51724137931035,1196.0344827586207
3977333714,23:00:00,86.27586206896552,994.448275862069
4020332650,00:00:00,87.13333333333334,6.333333333333333
4020332650,01:00:00,96.13333333333334,11.733333333333333
4020332650,02:00:00,97.66666666666667,12.133333333333333
4020332650,03:00:00,84.4,0
4020332650,04:00:00,83.83333333333333,4.566666666666666
4020332650,05:00:00,83.26666666666667,1.0333333333333334
4020332650,06:00:00,83.5,2.1333333333333333
4020332650,07:00:00,93.03333333333333,88.53333333333333
4020332650,08:00:00,94.76666666666667,69.43333333333334
4020332650,09:00:00,105.26666666666667,107.56666666666666
4020332650,10:00:00,100.33333333333333,85.83333333333333
4020332650,11:00:00,101.8,102.63333333333334
4020332650,12:00:00,103.66666666666667,112.36666666666666
4020332650,13:00:00,98.4,75.66666666666667
4020332650,14:00:00,105.06666666666666,115.06666666666666
4020332650,15:00:00,113.86666666666666,164.9
4020332650,16:00:00,123.93333333333334,291.56666666666666
4020332650,17:00:00,112.4,172.4
4020332650,18:00:00,110.83333333333333,180.3
4020332650,19:00:00,108.63333333333334,130.33333333333334
4020332650,20:00:00,114.4,164.76666666666668
4020332650,21:00:00,111.73333333333333,122.5
4020332650,22:00:00,113.93333333333334,180.83333333333334
4020332650,23:00:00,101.9,68.76666666666667
4319703577,00:00:00,61.8,6.866666666666666
4319703577,01:00:00,61.5,3.2666666666666666
4319703577,02:00:00,61.36666666666667,1.9
